"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-25",,,"76","H,,S",,,"69",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-26",,,"73","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-27",,,"75","H,,S",,,"70",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-28",,,"76","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-29",,,"76","H,,S",,,"70",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-30",,,"76","H,,S","83",",,S","71",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-01",,,"76","H,,S",,,"71",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-02","0.72","B,,S","74","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-03",,,"74","H,,S",,,"71",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-04",,,"76","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-05",,,"79","H,,S",,,"72",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-06",,,"80","H,,S",,,"74",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-07","0.13",",,S","79","H,,S",,,"75",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-08","0.39",",,S","77","H,,S",,,"76",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-09","0.02",",,S","79","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-10","0.00",",,S","74","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-11",,,"78","H,,S",,,"72",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-12","0.00",",,S","77","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-13","0.00",",,S","80","H,,S",,,"74",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-14",,,"80","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-15","1.73","B,,S","75","H,,S",,,"73",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-16","2.24",",,S","78","H,,S",,,"73",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-17","0.00",",,S","77","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-18",,,"79","H,,S",,,"74",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-19",,,"80","H,,S",,,"76",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-20",,,"83","H,,S",,,"75",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-21",,,"82","H,,S",,,"79",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-22",,,"81","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-23",,,"78","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-24","0.80",",,S","77","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-25","0.48",",,S","83","H,,S",,,"75",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-26","0.00",",,S","82","H,,S",,,"76",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-27",,,"79","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-28","0.57","B,,S","78","H,,S",,,"75",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-29",,,"80","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-30",,,"81","H,,S",,,"76",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-31","0.91","B,,S","76","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-01",,,"82","H,,S",,,"75",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-02",,,"85","H,,S",,,"79",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-03",,,"85","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-04",,,"86","H,,S",,,"79",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-05",,,"88","H,,S",,,"82",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-06",,,"83","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-07",,,"82","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-08",,,"80","H,,S",,,"77",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-09",,,"81","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-10","0.20","B,,S","78","H,,S",,,"76",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-11",,,"79","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-12",,,"82","H,,S",,,"75",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-13",,,"78","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-14",,,"75","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-15","3.43","B,,S","71","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-16","0.43","B,,S","75","H,,S",,,"70",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-17","0.09","B,,S","76","H,,S",,,"72",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-18",,,"78","H,,S",,,"74",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-19",,,"78","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-20","2.36","B,,S","75","H,,S",,,"72",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-21","0.36","B,,S","77","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-22",,,"80","H,,S",,,"74",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-23","0.70",",,S","80","H,,S",,,"76",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-24","0.21",",,S","77","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-25","0.21",",,S","76","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-26","0.00",",,S","75","H,,S",,,"68",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-27",,,"73","H,,S",,,"69",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-28",,,"69","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-29",,,"65","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-30",,,"69","H,,S",,,"62",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-31",,,"71","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-01",,,"73","H,,S",,,"65",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-02",,,"74","H,,S",,,"66",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-03",,,"74","H,,S",,,"68",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-04",,,"76","H,,S",,,"70",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-05",,,"72","H,,S",,,"71",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-06",,,"68","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-07",,,"73","H,,S",,,"65",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-08",,,"74","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-09",,,"74","H,,S",,,"69",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-10",,,"72","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-11",,,"71","H,,S",,,"65",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-12",,,"72","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-13",,,"70","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-14",,,"73","H,,S",,,"62",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-15",,,"73","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-16",,,"72","H,,S",,,"63",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-17",,,"72","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-18",,,"72","H,,S",,,"64",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-19",,,"71","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-20",,,"68","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-21",,,"69","H,,S",,,"61",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-22",,,"70","H,,S",,,"62",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-23",,,"72","H,,S",,,"66",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-24",,,"71","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-25",,,"74","H,,S",,,"65",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-26",,,"75","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-27",,,"69","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-28",,,"64","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-29",,,"65","H,,S",,,"55",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-30",,,"68","H,,S",,,"61",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-01",,,"63","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-02",,,"68","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-03",,,"60","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-04",,,"61","H,,S",,,"51",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-05",,,"66","H,,S",,,"57",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-06",,,"66","H,,S",,,"62",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-07",,,"69","H,,S",,,"62",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-08",,,"70","H,,S",,,"66",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-09",,,"69","H,,S",,,"66",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-10",,,"68","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-11","0.65","B,,S","56","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-12",,,"51","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-13",,,"56","H,,S",,,"45",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-14",,,"57","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-15",,,"61","H,,S",,,"50",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-16",,,"59","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-17",,,"61","H,,S",,,"49",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-18",,,"61","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-19",,,"61","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-20",,,"61","H,,S",,,"53",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-21",,,"62","H,,S",,,"54",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-22",,,"59","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-23",,,"56","H,,S",,,"48",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-24",,,"58","H,,S",,,"52",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-25",,,"58","H,,S",,,"52",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-26",,,"58","H,,S",,,"54",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-27",,,"60","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-28",,,"62","H,,S",,,"53",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-29",,,"49","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-30",,,"46","H,,S",,,"38",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-31",,,"55","H,,S",,,"41",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-01",,,"59","H,,S",,,"54",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-02",,,"60","H,,S",,,"57",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-03",,,"49","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-04",,,"45","H,,S",,,"39",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-05",,,"52","H,,S",,,"39",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-06",,,"54","H,,S",,,"49",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-07",,,"60","H,,S",,,"51",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-08",,,"50","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-09",,,"51","H,,S",,,"41",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-10",,,"49","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-11",,,"42","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-12",,,"44","H,,S",,,"35",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-13",,,"51","H,,S",,,"42",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-14",,,"44","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-15",,,"36","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-16",,,"36","H,,S",,,"29",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-17",,,"38","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-18",,,"27","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-19",,,"32","H,,S",,,"22",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-20",,,"33","H,,S",,,"27",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-21",,,"39","H,,S",,,"27",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-22",,,"40","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-23",,,"35","H,,S",,,"30",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-24",,,"32","H,,S",,,"29",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-25","1.34","B,,S","42","H,,S",,,"30",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-26",,,"35","H,,S","45",",,S",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-27",,,"36","H,,S",,,"28",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-28",,,"45","H,,S",,,"33",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-29",,,"32","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-30",,,"27","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-01",,,"31","H,,S",,,"21",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-02",,,"40","H,,S",,,"27",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-03",,,"43","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-04",,,"27","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-05",,,"27","H,,S",,,"20",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-06",,,"37","H,,S",,,"26",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-07",,,"31","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-08",,,"27","H,,S",,,"22",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-09",,,"35","H,,S",,,"25",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-10","0.31","B,,S","34","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-11",,,"18","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-12",,,"17","H,,S",,,"12",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-13",,,"18","H,,S",,,"14",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-14",,,"22","H,,S",,,"15",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-15",,,"28","H,,S",,,"20",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-16",,,"21","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-17",,,"24","H,,S",,,"15",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-18","0.12","B,,S","33","H,,S",,,"24",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-19",,,"23","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-20",,,"30","H,,S",,,"18",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-21","0.00",",,S","33","H,,S",,,"24",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-22","0.00",",,S","41","H,,S",,,"31",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-23",,,"43","H,,S",,,"40",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-24","0.83","B,,S","34","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-25",,,"29","H,,S",,,"25",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-26",,,"23","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-27",,,"22","H,,S",,,"16",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-28",,,"32","H,,S",,,"22",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-29",,,"35","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-30",,,"35","H,,S",,,"31",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-31",,,"31","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-01",,,"32","H,,S",,,"27",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-02",,,"28","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-03",,,"24","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-04",,,"24","H,,S",,,"18",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-05",,,"27","H,,S",,,"23",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-06",,,"29","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-07",,,"32","H,,S",,,"22",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-08",,,"32","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-09",,,"24","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-10",,,"17","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-11",,,"11","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-12",,,"18","H,,S",,,"6",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-13","0.03","B,,S","28","H,,S",,,"20",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-14",,,"38","H,,S",,,"26",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-15",,,"37","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-16",,,"37","H,,S",,,"33",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-17",,,"38","H,,S",,,"34",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-18",,,"33","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-19",,,"34","H,,S",,,"29",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-20",,,"35","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-21",,,"32","H,,S",,,"26",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-22",,,"27","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-23",,,"9","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-24",,,"7","H,,S",,,"5",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-25",,,"7","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-26",,,"7","H,,S",,,"1",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-27",,,"18","H,,S",,,"6",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-28",,,"21","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-29",,,"18","H,,S",,,"14",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-30",,,"29","H,,S",,,"14",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-31",,,"26","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-01",,,"26","H,,S",,,"18",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-02",,,"27","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-03",,,"17","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-04",,,"17","H,,S",,,"11",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-05",,,"16","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-06",,,"15","H,,S",,,"11",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-07",,,"21","H,,S",,,"11",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-08",,,"26","H,,S",,,"18",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-09",,,"35","H,,S",,,"24",",,S"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-10",,,"26","H,,S",,,,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-11",,,"21","H,,S",,,"16",",,S"
